Feature1,Feature2,Label
1.0698522332099838,-0.6026227838436196,1
0.1517596380450772,1.0641972310340464,0
-0.1525305406298732,0.9582355858535179,0
1.4638486284741445,-0.5257443050721032,1
0.01467474654246946,0.16285477172179375,1
0.29724816118357594,0.2175348232465843,1
-0.6545962652895589,0.8639235060795389,0
1.4252694741780016,-0.3372518412844416,1
0.2741124228119957,-0.356655035779504,1
0.9090780633918842,-0.19775154390984956,1
1.691099418918029,0.024458323605922608,1
2.1755473010839284,0.2621421003697916,1
0.4644902795038584,0.43454683251065157,0
1.8889234704552107,0.49067548339384737,1
0.9762082737810088,-0.5455693885945027,1
-0.2093133072861951,0.9140481830256239,0
1.0152896484339407,0.20667986150786738,0
0.7825142319142694,0.3420307513038254,0
0.6902405136536942,-0.43488211402206933,1
1.1805097152261148,-0.3252683757262598,1
0.0320134280046606,0.7147597573359362,1
-0.3984610332248878,1.0029194697199957,0
0.9913268545793665,0.5183173203164062,0
0.5829643120261518,0.8376486468069096,0
-0.12982085552779837,0.17070164114235878,1
0.7737008815115777,0.26371123654328354,0
1.7414711883465457,0.06884977044074464,1
0.031866912976494646,0.9206656475080204,0
-0.6960276573926782,0.9248506284348836,0
0.8670312483625111,-0.23082517570549266,1
1.1779336569458754,0.47432195366729785,0
0.08157580829051177,0.8045934825097921,0
1.0080836593023081,0.4560693136558844,0
-0.06490084001876718,0.23341344715320433,1
0.6617018196808273,-0.5150835441406872,1
0.7972380585067893,-0.0866278718577658,0
0.9014903020002765,-0.6892332523267741,1
0.048646281904272844,0.35507355358492043,1
-0.7913125988737794,0.4458661172539128,0
0.9841350431347872,0.22404688204835838,0
0.6610198913631433,0.7736929960229364,0
-1.1016696404024162,0.11891929579218222,0
-0.4437331101775108,1.0238524098148187,0
0.6592264381381646,0.5474351082425131,0
0.6978554361050207,1.0082969625355542,0
0.479824627855731,-0.045369170793600866,1
1.931426569568837,0.29556636777558776,1
0.5837836872642984,0.7502651623285654,0
1.576562785483988,-0.20643185455583923,1
0.3807000430141224,-0.3317384117116691,1
-0.17891095147775446,0.4783593530182967,1
1.9246513850303442,0.05088324263294888,1
1.6771146608117338,-0.13317385653798494,1
-0.9844434947142796,-0.11618320151290731,0
-0.7648384087837526,0.12439561628373336,0
1.7218001416844484,-0.49292967439220703,1
-0.5338023893141661,0.7252262788640795,0
1.8818285839355258,-0.26653108101852846,1
0.21445138467561056,1.0649975271246719,0
0.4959349740519398,-0.37520772925187673,1
-0.7647257542410921,0.3878914944814139,0
0.10837183328958935,0.1589828893876548,1
1.724268349379978,0.1463540126860497,1
-0.7871509723467157,0.08514313583419994,0
-0.45483474904211707,0.9922087340200217,0
0.6383087268487477,-0.6535760367622605,1
2.001022801241982,0.2710861084317303,1
1.193202771512083,-0.39216331098469526,1
0.03555626083385488,0.8177996931108824,0
0.17314354681437172,-0.08629654692593167,1
0.08060648289111358,0.12343500715719934,1
0.4502154460669114,-0.26092766724104044,1
-0.03538531602587182,0.04657574419792421,1
0.10386392753039522,0.25819013267154745,1
0.04554038279307722,1.0793254231848126,0
-0.01702448133558168,0.7731043712660064,0
1.7841976306226568,0.21012996331082417,1
1.4588783959468368,-0.2910024639152099,1
2.064798491488112,0.26860940920155146,1
0.09305156382210314,1.0652261504605511,0
1.4367503281139185,-0.29214925739887115,1
0.5691152984486119,1.044925479138308,0
-1.0017132856837194,0.17171168461934194,0
1.207099076788899,0.11828372834393418,0
2.3081752974339125,0.2227041896313443,1
0.5849888053043741,0.627777130271476,0
1.067545681191684,-0.4509546276349525,1
0.5550418191871315,0.9064502597723323,0
-0.10528323239372593,0.24998282715125483,1
-0.14757062884027125,0.367255680254253,1
0.25277172210011845,0.44769787453561255,1
0.4740274634843009,1.1264444759477155,0
1.9659070958777538,-0.2625239218880166,1
0.5520698718348866,0.9586351560098837,0
1.9552091551855584,0.07401487693429676,1
0.03720193821277078,0.1038354504969232,1
-0.971070550025473,0.6848933241302025,0
-1.1431598763066018,-0.3012868456301231,0
0.6777473332930908,0.8348743711384867,0
0.4750574268287573,-0.46294130959789526,1
0.09618656740421143,0.33132136325705736,1
1.4492145876575373,-0.509477250301179,1
0.35001553827048737,0.31402345124343456,1
1.1585512047439144,-0.4532277454185602,1
0.6138786013981266,0.6228028164980846,0
1.951469725713569,-0.02723162834836254,1
0.5548239561436933,0.7375252688353545,0
0.4254715215299225,0.09999271087489645,1
0.1401069790175194,0.19360289990964516,1
2.058032759825796,0.18982094720492065,1
-0.15264870752643173,0.8096585048587148,0
1.9738525790136836,0.27401024989838263,1
1.8807917986407603,-0.07523893776455393,1
-1.0815314076724787,0.10336398996637955,0
-0.6909315153235697,0.9337886942135314,0
0.8773039780522223,-0.42971348565066514,1
0.494752325428906,-0.4608000271142618,1
-0.6761211802273105,0.5182450269791561,0
0.6002450827378356,0.6521580936365833,0
0.9665915082744427,0.323908951290545,0
0.6739335816173582,0.7900458053332307,0
1.2927246243954114,-0.5055539138240642,1
1.2128849598456992,-0.6096501482412235,1
-0.9177691653844375,0.295726664004483,0
-0.16656555464220624,0.9615787117079073,0
0.08029364426580629,0.14519638451499933,1
0.10803104649016841,-0.044807711593056604,1
1.1303141102074328,-0.5915826739815401,1
1.2843709781624173,-0.21804875409053942,1
1.749972387244944,0.41791071798090024,1
0.6742314638984123,0.8077349710984345,0
